list_no,list_nm,finance_cd,term,base_month,account_cd,account_nm,column_id,column_nm,value
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB15,비운용자산_임차점포시설물,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB151,비운용자산_(감가상각누계액),a,금액,-1399597000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB151,비운용자산_(감가상각누계액),b,구성비,-0.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB16,비운용자산_기타의유형자산,a,금액,520952000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB16,비운용자산_기타의유형자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB17,비운용자산_이연법인세자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB17,비운용자산_이연법인세자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB18,비운용자산_파생상품자산,a,금액,69090487000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB18,비운용자산_파생상품자산,a,금액,18358951000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB18,비운용자산_파생상품자산,a,금액,13854222000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB18,비운용자산_파생상품자산,a,금액,18895911000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB18,비운용자산_파생상품자산,a,금액,2871501000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB18,비운용자산_파생상품자산,a,금액,54987000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB18,비운용자산_파생상품자산,a,금액,24272815000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB18,비운용자산_파생상품자산,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB18,비운용자산_파생상품자산,a,금액,51778000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB18,비운용자산_파생상품자산,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB18,비운용자산_파생상품자산,b,구성비,0.11
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB18,비운용자산_파생상품자산,b,구성비,0.08
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB18,비운용자산_파생상품자산,b,구성비,0.11
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB18,비운용자산_파생상품자산,b,구성비,0.02
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB18,비운용자산_파생상품자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB18,비운용자산_파생상품자산,b,구성비,0.14
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB18,비운용자산_파생상품자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB18,비운용자산_파생상품자산,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB181,비운용자산_[헤지목적파생상품]_이자율관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB181,비운용자산_[헤지목적파생상품]_이자율관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,69064672000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,18358951000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,13854222000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,18895911000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,2871501000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,54987000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,24272815000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,BB182,비운용자산_[헤지목적파생상품]_통화관련,a,금액,51778000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.11
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.08
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.11
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.02
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,BB182,비운용자산_[헤지목적파생상품]_통화관련,b,구성비,0.14
