list_no,list_nm,account_cd,account_nm,column_id,column_nm
SH113,대출채권 연체현황(대출채권 연체현황),A0,대출채권 총계,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A0,대출채권 총계,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A1,대출채권 총계_콜론,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A1,대출채권 총계_콜론,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A1,대출채권 총계_콜론,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A2,대출채권 총계_보험약관대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A2,대출채권 총계_보험약관대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A2,대출채권 총계_보험약관대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A3,대출채권 총계_유가증권담보대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A3,대출채권 총계_유가증권담보대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A3,대출채권 총계_유가증권담보대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A4,대출채권 총계_부동산담보대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A4,대출채권 총계_부동산담보대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A4,대출채권 총계_부동산담보대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A5,대출채권 총계_신용대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A5,대출채권 총계_신용대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A5,대출채권 총계_신용대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A6,대출채권 총계_어음할인대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A6,대출채권 총계_어음할인대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A6,대출채권 총계_어음할인대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A7,대출채권 총계_지급보증대출금,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A7,대출채권 총계_지급보증대출금,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A7,대출채권 총계_지급보증대출금,c,연체율
SH113,대출채권 연체현황(대출채권 연체현황),A8,대출채권 총계_기타대출채권,a,금액
SH113,대출채권 연체현황(대출채권 연체현황),A8,대출채권 총계_기타대출채권,b,연체금액
SH113,대출채권 연체현황(대출채권 연체현황),A8,대출채권 총계_기타대출채권,c,연체율
SH114,경영효율지표,A,영업이익률,a,당분기
SH114,경영효율지표,B,운용자산이익율,a,당분기
SH114,경영효율지표,C,신계약율,a,당분기
SH114,경영효율지표,C1,신계약율_신계약금액,a,당분기
SH114,경영효율지표,C2,신계약율_연초보유계약금액,a,당분기
SH114,경영효율지표,D,효력상실해약율,a,당분기
SH114,경영효율지표,D1,효력상실해약율_효력상실해약금액,a,당분기
SH114,경영효율지표,D2,효력상실해약율_신계약 및 연초보유 계약금액,a,당분기
SH114,경영효율지표,E,보험금지급율,a,당분기
SH114,경영효율지표,F,사업비율,a,당분기
SH114,경영효율지표,G,위험보험료대 사망보험금 비율,a,당분기
SH114,경영효율지표,G1,위험보험료대 사망보험금 비율_사망보험금,a,당분기
SH114,경영효율지표,G2,위험보험료대 사망보험금 비율_위험보험료,a,당분기
SH114,경영효율지표,H,총자산순이익률,a,당분기
SH115,유동성,A,수지차비율,a,건수
SH115,유동성,A1,수지차비율_총수지차,a,건수
SH115,유동성,A2,수지차비율_지급보험금,a,건수
SH115,유동성,B,유동성비율,a,건수
SH115,유동성,B1,유동성비율_유동성자산,a,건수
SH115,유동성,B2,유동성비율_평균지급보험금,a,건수
SH116,자회사 현황,,,A,자회사명
SH116,자회사 현황,,,B,지분소유비율
SH116,자회사 현황,,,C,총자산
SH116,자회사 현황,,,D,납입자본금
SH116,자회사 현황,,,E,자기자본금
SH117,용도별 대출채권(용도별 대출채권),A,가계대출채권,a,금액
SH117,용도별 대출채권(용도별 대출채권),B,중소기업 대출채권,a,금액
SH117,용도별 대출채권(용도별 대출채권),B1,중소기업 대출채권_개인사업자 대출채권,a,금액
SH117,용도별 대출채권(용도별 대출채권),C,대기업 대출채권,a,금액
SH117,용도별 대출채권(용도별 대출채권),D,공공 및 기타자금 대출채권,a,금액
SH117,용도별 대출채권(용도별 대출채권),E,계,a,금액
SH118,용도별 대출채권(가계대출채권),A,가계대출채권,a,금액
SH118,용도별 대출채권(가계대출채권),A1,가계대출채권_보험약관대출금,a,금액
SH118,용도별 대출채권(가계대출채권),A2,가계대출채권_유가증권담보대출금,a,금액
SH118,용도별 대출채권(가계대출채권),A3,가계대출채권_부동산담보대출금,a,금액
SH118,용도별 대출채권(가계대출채권),A4,가계대출채권_신용대출금,a,금액
SH118,용도별 대출채권(가계대출채권),A5,가계대출채권_기타,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A,중소기업 대출채권,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A1,중소기업 대출채권_콜론,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A2,중소기업 대출채권_보험약관대출금,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A3,중소기업 대출채권_유가증권담보대출금,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A4,중소기업 대출채권_부동산담보대출금,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A5,중소기업 대출채권_신용대출금,a,금액
SH119,용도별 대출채권(중소기업 대출채권),A6,중소기업 대출채권_기타,a,금액
SH119,용도별 대출채권(중소기업 대출채권),AA,중소기업 대출채권_개인사업자 대출채권,a,금액
SH120,용도별 대출채권(대기업 대출채권),A,대기업 대출채권,a,금액
SH120,용도별 대출채권(대기업 대출채권),A1,대기업 대출채권_콜론,a,금액
SH120,용도별 대출채권(대기업 대출채권),A2,대기업 대출채권_보험약관대출금,a,금액
SH120,용도별 대출채권(대기업 대출채권),A3,대기업 대출채권_유가증권담보대출금,a,금액
SH120,용도별 대출채권(대기업 대출채권),A4,대기업 대출채권_부동산담보대출금,a,금액
SH120,용도별 대출채권(대기업 대출채권),A5,대기업 대출채권_신용대출금,a,금액
SH120,용도별 대출채권(대기업 대출채권),A6,대기업 대출채권_기타,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A,공공 및 기타자금 대출채권,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A1,공공 및 기타자금 대출채권_콜론,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A2,공공 및 기타자금 대출채권_보험약관대출금,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A3,공공 및 기타자금 대출채권_유가증권담보대출금,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A4,공공 및 기타자금 대출채권_부동산담보대출금,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A5,공공 및 기타자금 대출채권_신용대출금,a,금액
SH121,용도별 대출채권(공공 및 기타자금 대출채권),A6,공공 및 기타자금 대출채권_기타,a,금액
SH122,업종별 대출금,A,"농업, 임업 및 어업",a,금액
SH122,업종별 대출금,B,제조업,a,금액
SH122,업종별 대출금,C,건설업,a,금액
SH122,업종별 대출금,D,도매 및 소매업,a,금액
SH122,업종별 대출금,E,숙박 및 음식점업,a,금액
SH122,업종별 대출금,F,"출판, 영상, 방송통신 및 정보서비스업",a,금액
SH122,업종별 대출금,G,부동산업 및 임대업,a,금액
SH122,업종별 대출금,H,기타,a,금액
SH122,업종별 대출금,I,계,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A,책임준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A1,보험료적립금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A2,미경과보험료적립금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A3,보증준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A4,지급준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A5,계약자배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A51,계약자배당준비금_금리차보장준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A52,계약자배당준비금_위험율차배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A53,계약자배당준비금_이차배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A54,계약자배당준비금_비차배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A55,계약자배당준비금_장기유지특별배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A56,계약자배당준비금_재평가특별배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A6,계약자이익배당준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A7,배당보험손실보전준비금,a,금액
SH123,책임준비금 적립현황(22.12월 이전),A8,재보험료적립금,a,금액
SH124,보험금 현황(일반계정(22.12월 이전)),A,일반계정 계,A,합계
SH124,보험금 현황(일반계정(22.12월 이전)),A,일반계정 계,B,보장성
SH124,보험금 현황(일반계정(22.12월 이전)),A,일반계정 계,C,저축성
SH124,보험금 현황(일반계정(22.12월 이전)),A1,일반계정 계_사망,A,합계
SH124,보험금 현황(일반계정(22.12월 이전)),A1,일반계정 계_사망,B,보장성
SH124,보험금 현황(일반계정(22.12월 이전)),A1,일반계정 계_사망,C,저축성
SH124,보험금 현황(일반계정(22.12월 이전)),A2,일반계정 계_상해,A,합계
SH124,보험금 현황(일반계정(22.12월 이전)),A2,일반계정 계_상해,B,보장성
SH124,보험금 현황(일반계정(22.12월 이전)),A2,일반계정 계_상해,C,저축성
SH124,보험금 현황(일반계정(22.12월 이전)),A3,일반계정 계_만기,A,합계
SH124,보험금 현황(일반계정(22.12월 이전)),A3,일반계정 계_만기,B,보장성
SH124,보험금 현황(일반계정(22.12월 이전)),A3,일반계정 계_만기,C,저축성
SH124,보험금 현황(일반계정(22.12월 이전)),A4,일반계정 계_퇴직,A,합계
SH124,보험금 현황(일반계정(22.12월 이전)),A4,일반계정 계_퇴직,B,보장성
SH124,보험금 현황(일반계정(22.12월 이전)),A4,일반계정 계_퇴직,C,저축성
SH125,보험금 현황(특별계정(22.12월 이전)),A,특별계정 계,A,합계
SH125,보험금 현황(특별계정(22.12월 이전)),A,특별계정 계,B,퇴직보험
SH125,보험금 현황(특별계정(22.12월 이전)),A,특별계정 계,C,퇴직연금
SH125,보험금 현황(특별계정(22.12월 이전)),A,특별계정 계,D,변액보험
SH125,보험금 현황(특별계정(22.12월 이전)),A1,특별계정 계_사망,A,합계
SH125,보험금 현황(특별계정(22.12월 이전)),A1,특별계정 계_사망,B,퇴직보험
SH125,보험금 현황(특별계정(22.12월 이전)),A1,특별계정 계_사망,C,퇴직연금
SH125,보험금 현황(특별계정(22.12월 이전)),A1,특별계정 계_사망,D,변액보험
SH125,보험금 현황(특별계정(22.12월 이전)),A2,특별계정 계_상해,A,합계
SH125,보험금 현황(특별계정(22.12월 이전)),A2,특별계정 계_상해,B,퇴직보험
SH125,보험금 현황(특별계정(22.12월 이전)),A2,특별계정 계_상해,C,퇴직연금
SH125,보험금 현황(특별계정(22.12월 이전)),A2,특별계정 계_상해,D,변액보험
SH125,보험금 현황(특별계정(22.12월 이전)),A3,특별계정 계_만기,A,합계
SH125,보험금 현황(특별계정(22.12월 이전)),A3,특별계정 계_만기,B,퇴직보험
SH125,보험금 현황(특별계정(22.12월 이전)),A3,특별계정 계_만기,C,퇴직연금
SH125,보험금 현황(특별계정(22.12월 이전)),A3,특별계정 계_만기,D,변액보험
SH125,보험금 현황(특별계정(22.12월 이전)),A4,특별계정 계_퇴직,A,합계
SH125,보험금 현황(특별계정(22.12월 이전)),A4,특별계정 계_퇴직,B,퇴직보험
SH125,보험금 현황(특별계정(22.12월 이전)),A4,특별계정 계_퇴직,C,퇴직연금
SH125,보험금 현황(특별계정(22.12월 이전)),A4,특별계정 계_퇴직,D,변액보험
SH126,환급금 현황(일반계정(22.12월 이전)),A,합계,A,합계
SH126,환급금 현황(일반계정(22.12월 이전)),A,합계,B,보장성
SH126,환급금 현황(일반계정(22.12월 이전)),A,합계,C,저축성
SH126,환급금 현황(일반계정(22.12월 이전)),A1,해지환급금,A,합계
SH126,환급금 현황(일반계정(22.12월 이전)),A1,해지환급금,B,보장성
SH126,환급금 현황(일반계정(22.12월 이전)),A1,해지환급금,C,저축성
SH126,환급금 현황(일반계정(22.12월 이전)),A2,효력상실환급금,A,합계
SH126,환급금 현황(일반계정(22.12월 이전)),A2,효력상실환급금,B,보장성
SH126,환급금 현황(일반계정(22.12월 이전)),A2,효력상실환급금,C,저축성
SH126,환급금 현황(일반계정(22.12월 이전)),A3,생존급여금 등,A,합계
SH126,환급금 현황(일반계정(22.12월 이전)),A3,생존급여금 등,B,보장성
SH126,환급금 현황(일반계정(22.12월 이전)),A3,생존급여금 등,C,저축성
SH127,환급금 현황(특별계정(22.12월 이전)),A,합계,A,합계
SH127,환급금 현황(특별계정(22.12월 이전)),A,합계,B,퇴직보험
SH127,환급금 현황(특별계정(22.12월 이전)),A,합계,C,퇴직연금
SH127,환급금 현황(특별계정(22.12월 이전)),A,합계,D,변액보험
SH127,환급금 현황(특별계정(22.12월 이전)),A1,해지환급금,A,합계
SH127,환급금 현황(특별계정(22.12월 이전)),A1,해지환급금,B,퇴직보험
SH127,환급금 현황(특별계정(22.12월 이전)),A1,해지환급금,C,퇴직연금
SH127,환급금 현황(특별계정(22.12월 이전)),A1,해지환급금,D,변액보험
