list_no,list_nm,account_cd,account_nm,within_account_nm,still_otm
SH150,요약재무상태표(자산-전체(23.3월 이후)),B22,비운용자산_재보험계약자산_발생사고요소,발생사고요소,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B3,비운용자산_미수금,미수금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B31,비운용자산_(현재가치할인차금),비운용자산_(현재가치할인차금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B32,비운용자산_(대손충당금),비운용자산_(대손충당금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B4,비운용자산_보증금,보증금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B41,비운용자산_(현재가치할인차금),비운용자산_(현재가치할인차금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B42,비운용자산_(대손충당금),비운용자산_(대손충당금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B43,비운용자산_공탁금,비운용자산_공탁금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B44,비운용자산_예약보증금,비운용자산_예약보증금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B45,비운용자산_임차보증금,비운용자산_임차보증금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B46,비운용자산_기타보증금,비운용자산_기타보증금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B5,비운용자산_미수수익,미수수익,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B51,비운용자산_(대손충당금),비운용자산_(대손충당금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B6,비운용자산_선급비용,선급비용,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B7,비운용자산_선급법인세,선급법인세,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B8,비운용자산_선급부가세,선급부가세,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B9,비운용자산_선급금,선급금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B91,비운용자산_선급금_일반선급금,일반선급금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),B92,비운용자산_선급금_부동산매입선급금,부동산매입선급금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB11,비운용자산_가지급보험금,비운용자산_가지급보험금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB12,비운용자산_본지점계정차,비운용자산_본지점계정차,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB13,비운용자산_차량운반구,비운용자산_차량운반구,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB131,비운용자산_(감가상각누계액),비운용자산_(감가상각누계액),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB14,비운용자산_비품,비운용자산_비품,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB141,비운용자산_(감가상각누계액),비운용자산_(감가상각누계액),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB15,비운용자산_임차점포시설물,비운용자산_임차점포시설물,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB151,비운용자산_(감가상각누계액),비운용자산_(감가상각누계액),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB16,비운용자산_기타의유형자산,비운용자산_기타의유형자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB17,비운용자산_이연법인세자산,비운용자산_이연법인세자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB18,비운용자산_파생상품자산,비운용자산_파생상품자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB181,비운용자산_[헤지목적파생상품]_이자율관련,비운용자산_[헤지목적파생상품]_이자율관련,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB182,비운용자산_[헤지목적파생상품]_통화관련,비운용자산_[헤지목적파생상품]_통화관련,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB183,비운용자산_[헤지목적파생상품]_주식관련,비운용자산_[헤지목적파생상품]_주식관련,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB184,비운용자산_[헤지목적파생상품]_신용관련,비운용자산_[헤지목적파생상품]_신용관련,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB185,비운용자산_기타,비운용자산_기타,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB18A,비운용자산_[매매목적파생상품],비운용자산_[매매목적파생상품],0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB18B,비운용자산_[헤지목적파생상품],비운용자산_[헤지목적파생상품],0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB19,비운용자산_무형자산,비운용자산_무형자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB191,비운용자산_(손상차손누계액),비운용자산_(손상차손누계액),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB192,비운용자산_영업권,비운용자산_영업권,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB193,비운용자산_소프트웨어,비운용자산_소프트웨어,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB194,비운용자산_개발비,비운용자산_개발비,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB195,비운용자산_기타의무형자산,비운용자산_기타의무형자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB20,비운용자산_어음,비운용자산_어음,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB201,비운용자산_(대손충당금),비운용자산_(대손충당금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB202,비운용자산_받을어음,비운용자산_받을어음,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB203,비운용자산_부도어음,비운용자산_부도어음,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB21,비운용자산_순확정급여자산,비운용자산_순확정급여자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),BB22,비운용자산_기타의비운용자산,비운용자산_기타의비운용자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),C,특별계정자산,특별계정자산,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),C1,(특별계정미지급금-실적배당형퇴직연금),(특별계정미지급금-실적배당형퇴직연금),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),C2,(특별계정미지급금-변액보험),(특별계정미지급금-변액보험),0
SH150,요약재무상태표(자산-전체(23.3월 이후)),C3,실적배당형퇴직연금,실적배당형퇴직연금,0
SH150,요약재무상태표(자산-전체(23.3월 이후)),C4,변액보험,변액보험,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),A,부채총계,부채총계,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AA,(보험계약부채),(보험계약부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AB,(재보험계약부채),(재보험계약부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AC,(투자계약부채),(투자계약부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AD,(당기손익-공정가치측정금융부채),(당기손익-공정가치측정금융부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AE,(상각후원가측정금융부채),(상각후원가측정금융부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AF,(위험회피회계적용파생상품부채),(위험회피회계적용파생상품부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AG,(비금융부채),(비금융부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AH,(매각예정처분자산집단에포함된부채),(매각예정처분자산집단에포함된부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),AI,(특별계정부채),(특별계정부채),0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B,책임준비금,책임준비금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B1,책임준비금_보험계약부채,보험계약부채,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B11,책임준비금_[보증부채]_잔여보장요소,책임준비금_[보증부채]_잔여보장요소,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B12,책임준비금_[보증부채]_발생사고요소,책임준비금_[보증부채]_발생사고요소,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B13,책임준비금_[보증부채]_사전인식 보험취득현금흐름,책임준비금_[보증부채]_사전인식 보험취득현금흐름,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B1A,책임준비금_[보험계약대출],책임준비금_[보험계약대출],0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B1B,책임준비금_[계약자배당부채],책임준비금_[계약자배당부채],0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B1C,책임준비금_[보증부채],책임준비금_[보증부채],0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B2,책임준비금_재보험계약부채,재보험계약부채,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B21,책임준비금_재보험계약부채_잔여보장요소,잔여보장요소,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B22,책임준비금_재보험계약부채_발생사고요소,발생사고요소,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),B3,책임준비금_투자계약부채,투자계약부채,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C,계약자지분조정,계약자지분조정,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C1,계약자지분조정_공익사업출연기금,공익사업출연기금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C2,계약자지분조정_기타포괄손익-공정가치측정금융상품평가손익,기타포괄손익-공정가치측정금융상품평가손익,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C3,계약자지분조정_관계·종속기업투자주식평가손익,관계·종속기업투자주식평가손익,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C4,계약자지분조정_재평가적립금,재평가적립금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),C5,계약자지분조정_재평가잉여금,재평가잉여금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D,기타부채,기타부채,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D1,[당기손익-공정가치측정지정금융부채]_미지급금,[당기손익-공정가치측정지정금융부채]_미지급금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D10,[당기손익-공정가치측정지정금융부채]_미지급부가세,[당기손익-공정가치측정지정금융부채]_미지급부가세,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D11,[당기손익-공정가치측정지정금융부채]_가수금,[당기손익-공정가치측정지정금융부채]_가수금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D12,[당기손익-공정가치측정지정금융부채]_가수보험료,[당기손익-공정가치측정지정금융부채]_가수보험료,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D13,[당기손익-공정가치측정지정금융부채]_본지점계정대,[당기손익-공정가치측정지정금융부채]_본지점계정대,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D14,[당기손익-공정가치측정지정금융부채]_이연법인세부채,[당기손익-공정가치측정지정금융부채]_이연법인세부채,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D15,[당기손익-공정가치측정지정금융부채]_임대보증금,[당기손익-공정가치측정지정금융부채]_임대보증금,0
SH151,요약재무상태표(부채 및 자본(23.3월 이후)),D151,[당기손익-공정가치측정지정금융부채]_(현재가치할인차금),[당기손익-공정가치측정지정금융부채]_(현재가치할인차금),0
